evento_id,entidade_id,split,n_eventos_anteriores,churn_rotulo,churn_baseline,next_category_rotulo,next_category_baseline,next_value_rotulo,next_value_baseline,ltv_rotulo,ltv_baseline
5678,715.670.221-11,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,0.0,0,3.0,2.0
16043,715.670.221-11,train,1,0.0,113.0,Fertilizantes,Fertilizantes,2.0,1.0,6.0,3.0
21285,715.670.221-11,train,2,0.0,86.5,Fertilizantes,Fertilizantes,9.0,1.0,7.0,3.0
28556,715.670.221-11,train,3,0.0,85.33333333333333,Defensivos,Fertilizantes,8.0,1.0,7.0,3.0
28936,715.670.221-11,train,4,0.0,65.0,Sementes,Fertilizantes,3.0,1.0,7.0,7.0
32788,715.670.221-11,train,5,0.0,60.6,Fertilizantes,Fertilizantes,4.0,1.0,7.0,7.0
33470,715.670.221-11,train,6,0.0,51.833333333333336,Fertilizantes,Fertilizantes,6.0,1.0,7.0,7.0
33472,715.670.221-11,train,7,0.0,44.42857142857143,Fertilizantes,Fertilizantes,2.0,1.0,7.0,7.0
33474,715.670.221-11,train,8,0.0,38.875,Fertilizantes,Fertilizantes,3.0,1.0,7.0,7.0
35068,715.670.221-11,train,9,0.0,36.55555555555556,Fertilizantes,Fertilizantes,5.0,2.0,7.0,7.0
38299,715.670.221-11,train,10,0.0,36.5,Fertilizantes,Fertilizantes,4.0,2.0,7.0,7.0
39669,715.670.221-11,train,11,0.0,34.54545454545455,Sementes,Fertilizantes,3.0,2.0,7.0,7.0
41749,715.670.221-11,train,12,0.0,33.666666666666664,Fertilizantes,Fertilizantes,2.0,2.0,7.0,7.0
43593,715.670.221-11,train,13,0.0,32.76923076923077,Fertilizantes,Fertilizantes,6.0,3.0,7.0,7.0
43937,715.670.221-11,train,14,0.0,30.642857142857142,Fertilizantes,Fertilizantes,1.0,3.0,7.0,7.0
44988,715.670.221-11,train,15,0.0,29.4,Fertilizantes,Fertilizantes,5.0,3.0,7.0,7.0
46757,715.670.221-11,train,16,0.0,28.8125,Fertilizantes,Fertilizantes,9.0,3.0,7.0,7.0
49215,715.670.221-11,train,17,0.0,28.705882352941178,Defensivos,Fertilizantes,5.0,3.0,7.0,7.0
53683,715.670.221-11,train,18,0.0,29.944444444444443,Fertilizantes,Fertilizantes,3.0,3.0,7.0,7.0
54814,715.670.221-11,train,19,0.0,29.05263157894737,Fertilizantes,Fertilizantes,6.0,3.0,7.0,7.0
54815,715.670.221-11,train,20,0.0,27.6,Fertilizantes,Fertilizantes,7.0,3.0,6.0,7.0
55658,715.670.221-11,train,21,0.0,26.714285714285715,Fertilizantes,Fertilizantes,0.0,3.0,6.0,7.0
56336,715.670.221-11,train,22,0.0,25.863636363636363,Fertilizantes,Fertilizantes,7.0,3.0,6.0,7.0
57334,715.670.221-11,train,23,0.0,25.26086956521739,Fertilizantes,Fertilizantes,1.0,3.0,6.0,7.0
57728,715.670.221-11,train,24,0.0,24.375,Fertilizantes,Fertilizantes,9.0,3.0,6.0,7.0
64849,715.670.221-11,train,25,0.0,26.72,Fertilizantes,Fertilizantes,0.0,3.0,4.0,7.0
65220,715.670.221-11,train,26,0.0,25.884615384615383,Fertilizantes,Fertilizantes,3.0,3.0,4.0,7.0
67408,715.670.221-11,train,27,0.0,25.85185185185185,Fertilizantes,Fertilizantes,0.0,3.0,3.0,7.0
69092,715.670.221-11,train,28,0.0,25.607142857142858,Defensivos,Fertilizantes,5.0,3.0,3.0,7.0
71959,715.670.221-11,train,29,1.0,25.862068965517242,Fertilizantes,Fertilizantes,2.0,3.0,2.0,7.0
89130,715.670.221-11,test,30,0.0,31.4,Fertilizantes,Fertilizantes,8.0,3.0,,7.0
98153,715.670.221-11,test,31,,33.38709677419355,,Fertilizantes,,3.0,,7.0
33068,715.732.358-30,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
775,715.776.785-67,train,0,0.0,101.99133428646456,Defensivos,Defensivos,9.0,0,6.0,2.0
2195,715.776.785-67,train,1,0.0,11.0,Fertilizantes,Defensivos,8.0,9.0,5.0,6.0
12781,715.776.785-67,train,2,0.0,61.0,Defensivos,Defensivos,8.0,9.0,5.0,6.0
14503,715.776.785-67,train,3,0.0,47.0,Defensivos,Defensivos,4.0,9.0,3.0,5.0
23822,715.776.785-67,train,4,1.0,61.75,Defensivos,Defensivos,1.0,9.0,2.0,5.0
55258,715.776.785-67,train,5,0.0,120.4,Defensivos,Defensivos,8.0,9.0,6.0,5.0
61185,715.776.785-67,train,6,0.0,111.83333333333333,Defensivos,Defensivos,5.0,9.0,6.0,5.0
64855,715.776.785-67,train,7,0.0,102.0,Defensivos,Defensivos,3.0,8.0,5.0,6.0
67120,715.776.785-67,train,8,0.0,92.375,Defensivos,Defensivos,5.0,8.0,5.0,6.0
67918,715.776.785-67,train,9,0.0,83.22222222222223,Defensivos,Defensivos,3.0,8.0,5.0,5.0
69301,715.776.785-67,train,10,0.0,76.5,Fertilizantes,Defensivos,9.0,8.0,4.0,5.0
74867,715.776.785-67,val,11,0.0,75.27272727272727,Defensivos,Defensivos,2.0,8.0,2.0,5.0
85398,715.776.785-67,test,12,0.0,78.83333333333333,Defensivos,Defensivos,9.0,8.0,,5.0
93079,715.776.785-67,test,13,0.0,79.23076923076923,Máquinas,Defensivos,6.0,8.0,,5.0
95885,715.776.785-67,test,14,0.0,75.64285714285714,Defensivos,Defensivos,7.0,9.0,,5.0
96200,715.776.785-67,test,15,,70.8,,Defensivos,,9.0,,5.0
24147,715.798.257-96,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
8732,716.101.593-65,train,0,1.0,101.99133428646456,Sementes,Defensivos,5.0,0,3.0,2.0
24554,716.101.593-65,train,1,0.0,177.0,Fertilizantes,Fertilizantes,1.0,8.0,3.0,3.0
25997,716.101.593-65,train,2,0.0,97.5,Fertilizantes,Fertilizantes,4.0,8.0,3.0,3.0
26765,716.101.593-65,train,3,1.0,67.66666666666667,Fertilizantes,Fertilizantes,4.0,8.0,2.0,3.0
85196,716.101.593-65,test,4,0.0,216.25,Sementes,Fertilizantes,5.0,8.0,,3.0
92402,716.101.593-65,test,5,,189.0,,Fertilizantes,,4.0,,3.0
23042,716.203.117-04,train,0,0.0,101.99133428646456,Defensivos,Defensivos,3.0,0,2.0,2.0
32943,716.203.117-04,train,1,1.0,112.0,Defensivos,Fertilizantes,2.0,0.0,2.0,2.0
82506,716.203.117-04,test,2,0.0,337.0,Defensivos,Fertilizantes,2.0,0.0,2.0,2.0
84823,716.203.117-04,test,3,1.0,233.66666666666666,,Defensivos,,0.0,,2.0
19369,716.235.322-30,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
3566,716.319.330-00,train,0,1.0,101.99133428646456,Sementes,Defensivos,6.0,0,2.0,2.0
40325,716.319.330-00,train,1,0.0,408.0,Fertilizantes,Fertilizantes,0.0,0.0,3.0,2.0
41095,716.319.330-00,train,2,0.0,208.5,Sementes,Fertilizantes,5.0,0.0,3.0,2.0
45535,716.319.330-00,train,3,1.0,155.66666666666666,Sementes,Fertilizantes,7.0,0.0,3.0,3.0
59551,716.319.330-00,train,4,1.0,157.0,Sementes,Fertilizantes,8.0,0.0,2.0,3.0
88022,716.319.330-00,test,5,,190.0,,Sementes,,0.0,,3.0
17382,716.360.795-47,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
1789,716.387.403-05,train,0,0.0,101.99133428646456,Máquinas,Defensivos,6.0,0,7.0,2.0
1912,716.387.403-05,train,1,0.0,1.0,Sementes,Sementes,7.0,3.0,3.0,7.0
10532,716.387.403-05,train,2,1.0,44.5,Defensivos,Sementes,9.0,3.0,5.0,7.0
24710,716.387.403-05,train,3,0.0,83.0,Sementes,Sementes,2.0,3.0,6.0,7.0
29087,716.387.403-05,train,4,0.0,74.5,Sementes,Sementes,9.0,3.0,6.0,7.0
32234,716.387.403-05,train,5,0.0,66.8,Sementes,Sementes,5.0,3.0,3.0,6.0
37974,716.387.403-05,train,6,0.0,66.5,Sementes,Sementes,1.0,9.0,5.0,6.0
43835,716.387.403-05,train,7,0.0,66.42857142857143,Sementes,Sementes,8.0,9.0,4.0,6.0
49282,716.387.403-05,train,8,0.0,65.75,Sementes,Sementes,3.0,9.0,3.0,6.0
49894,716.387.403-05,train,9,0.0,59.22222222222222,Sementes,Sementes,2.0,9.0,2.0,3.0
51071,716.387.403-05,train,10,1.0,54.7,Sementes,Sementes,3.0,9.0,2.0,3.0
68976,716.387.403-05,train,11,0.0,68.45454545454545,Máquinas,Sementes,3.0,9.0,6.0,3.0
69809,716.387.403-05,train,12,0.0,63.5,Sementes,Sementes,5.0,3.0,4.0,3.0
72718,716.387.403-05,train,13,0.0,61.15384615384615,Fertilizantes,Sementes,0.0,3.0,3.0,3.0
72950,716.387.403-05,train,14,0.0,57.0,Fertilizantes,Sementes,0.0,3.0,3.0,3.0
75395,716.387.403-05,val,15,0.0,55.0,Sementes,Sementes,1.0,3.0,3.0,3.0
75523,716.387.403-05,val,16,0.0,51.625,Sementes,Sementes,3.0,3.0,2.0,3.0
79525,716.387.403-05,val,17,1.0,51.23529411764706,Defensivos,Sementes,6.0,3.0,3.0,3.0
95852,716.387.403-05,test,18,0.0,58.388888888888886,Sementes,Sementes,6.0,3.0,,3.0
97460,716.387.403-05,test,19,0.0,56.10526315789474,Máquinas,Sementes,9.0,3.0,,3.0
98536,716.387.403-05,test,20,,53.75,,Sementes,,3.0,,3.0
431,716.406.203-03,train,0,0.0,101.99133428646456,Sementes,Defensivos,7.0,0,8.0,2.0
699,716.406.203-03,train,1,0.0,2.0,Sementes,Sementes,7.0,2.0,8.0,8.0
8026,716.406.203-03,train,2,0.0,36.0,Máquinas,Sementes,5.0,2.0,8.0,8.0
8869,716.406.203-03,train,3,0.0,27.0,Máquinas,Sementes,0.0,7.0,7.0,8.0
9503,716.406.203-03,train,4,0.0,22.25,Sementes,Sementes,6.0,7.0,7.0,8.0
14678,716.406.203-03,train,5,0.0,29.0,Sementes,Sementes,8.0,7.0,7.0,8.0
14819,716.406.203-03,train,6,0.0,24.333333333333332,Sementes,Sementes,4.0,7.0,7.0,8.0
15256,716.406.203-03,train,7,0.0,21.571428571428573,Sementes,Sementes,6.0,7.0,7.0,7.0
15754,716.406.203-03,train,8,0.0,19.625,Sementes,Sementes,8.0,7.0,7.0,7.0
16311,716.406.203-03,train,9,0.0,18.11111111111111,Sementes,Sementes,1.0,7.0,6.0,7.0
19258,716.406.203-03,train,10,0.0,19.7,Sementes,Sementes,3.0,7.0,6.0,7.0
21308,716.406.203-03,train,11,0.0,20.0,Fertilizantes,Sementes,3.0,7.0,6.0,7.0
24166,716.406.203-03,train,12,0.0,21.083333333333332,Máquinas,Sementes,3.0,7.0,7.0,7.0
25305,716.406.203-03,train,13,0.0,20.53846153846154,Sementes,Sementes,1.0,7.0,6.0,7.0
27723,716.406.203-03,train,14,0.0,21.0,Sementes,Sementes,3.0,3.0,7.0,7.0
28458,716.406.203-03,train,15,0.0,20.133333333333333,Fertilizantes,Sementes,1.0,3.0,7.0,7.0
33039,716.406.203-03,train,16,0.0,22.0625,Fertilizantes,Sementes,3.0,3.0,7.0,7.0
38413,716.406.203-03,train,17,0.0,24.294117647058822,Sementes,Sementes,6.0,3.0,7.0,7.0
39033,716.406.203-03,train,18,0.0,23.333333333333332,Sementes,Sementes,5.0,3.0,7.0,7.0
39507,716.406.203-03,train,19,0.0,22.42105263157895,Sementes,Sementes,6.0,3.0,7.0,7.0
39907,716.406.203-03,train,20,0.0,21.5,Sementes,Sementes,3.0,3.0,7.0,7.0
41049,716.406.203-03,train,21,0.0,21.095238095238095,Sementes,Sementes,8.0,3.0,8.0,7.0
41315,716.406.203-03,train,22,0.0,20.272727272727273,Defensivos,Sementes,5.0,3.0,8.0,7.0
41576,716.406.203-03,train,23,0.0,19.52173913043478,Sementes,Sementes,0.0,3.0,8.0,7.0
42892,716.406.203-03,train,24,0.0,19.333333333333332,Sementes,Sementes,2.0,3.0,8.0,7.0
43275,716.406.203-03,train,25,0.0,18.76,Fertilizantes,Sementes,6.0,3.0,8.0,7.0
43732,716.406.203-03,train,26,0.0,18.23076923076923,Sementes,Sementes,3.0,3.0,8.0,7.0
43879,716.406.203-03,train,27,0.0,17.62962962962963,Fertilizantes,Sementes,3.0,3.0,8.0,7.0
44330,716.406.203-03,train,28,0.0,17.178571428571427,Sementes,Sementes,7.0,3.0,8.0,7.0
51088,716.406.203-03,train,29,0.0,19.20689655172414,Sementes,Sementes,5.0,3.0,8.0,7.0
51432,716.406.203-03,train,30,0.0,18.7,Sementes,Sementes,0.0,3.0,8.0,7.0
53723,716.406.203-03,train,31,0.0,18.93548387096774,Defensivos,Sementes,1.0,3.0,8.0,7.0
56687,716.406.203-03,train,32,0.0,19.375,Máquinas,Sementes,7.0,3.0,8.0,7.0
56889,716.406.203-03,train,33,0.0,18.87878787878788,Fertilizantes,Sementes,8.0,3.0,6.0,8.0
58662,716.406.203-03,train,34,0.0,18.941176470588236,Fertilizantes,Sementes,9.0,3.0,6.0,8.0
61253,716.406.203-03,train,35,0.0,19.257142857142856,Sementes,Sementes,7.0,3.0,4.0,8.0
67703,716.406.203-03,train,36,0.0,20.77777777777778,Sementes,Sementes,3.0,3.0,8.0,8.0
71605,716.406.203-03,train,37,0.0,21.405405405405407,Sementes,Sementes,2.0,3.0,8.0,8.0
74059,716.406.203-03,train,38,0.0,21.57894736842105,Sementes,Sementes,1.0,3.0,9.0,8.0
74227,716.406.203-03,train,39,0.0,21.076923076923077,Sementes,Sementes,3.0,3.0,9.0,8.0
78630,716.406.203-03,val,40,0.0,21.775,Sementes,Sementes,2.0,3.0,9.0,8.0
79271,716.406.203-03,val,41,0.0,21.414634146341463,Sementes,Sementes,1.0,3.0,9.0,8.0
81327,716.406.203-03,val,42,0.0,21.452380952380953,Fertilizantes,Sementes,6.0,3.0,9.0,8.0
81654,716.406.203-03,val,43,0.0,21.046511627906977,Máquinas,Sementes,9.0,3.0,9.0,8.0
83014,716.406.203-03,test,44,0.0,20.90909090909091,Sementes,Sementes,4.0,3.0,,8.0
85006,716.406.203-03,test,45,0.0,20.955555555555556,Sementes,Sementes,1.0,3.0,,8.0
87060,716.406.203-03,test,46,0.0,21.02173913043478,Sementes,Sementes,7.0,3.0,,8.0
87618,716.406.203-03,test,47,0.0,20.70212765957447,Máquinas,Sementes,0.0,3.0,,8.0
87745,716.406.203-03,test,48,0.0,20.291666666666668,Máquinas,Sementes,0.0,3.0,,8.0
87751,716.406.203-03,test,49,0.0,19.877551020408163,Máquinas,Sementes,0.0,3.0,,8.0
89488,716.406.203-03,test,50,0.0,19.86,Fertilizantes,Sementes,1.0,3.0,,8.0
92141,716.406.203-03,test,51,0.0,20.03921568627451,Fertilizantes,Sementes,3.0,3.0,,8.0
94185,716.406.203-03,test,52,0.0,20.076923076923077,Sementes,Sementes,8.0,3.0,,8.0
94818,716.406.203-03,test,53,0.0,19.81132075471698,Sementes,Sementes,4.0,3.0,,8.0
96956,716.406.203-03,test,54,0.0,19.833333333333332,Sementes,Sementes,3.0,3.0,,8.0
97229,716.406.203-03,test,55,0.0,19.527272727272727,Sementes,Sementes,7.0,3.0,,8.0
99456,716.406.203-03,test,56,,19.482142857142858,,Sementes,,3.0,,8.0
2525,716.410.097-72,train,0,1.0,101.99133428646456,Defensivos,Defensivos,4.0,0,3.0,2.0
17577,716.410.097-72,train,1,0.0,162.0,Sementes,Sementes,7.0,7.0,3.0,3.0
20933,716.410.097-72,train,2,1.0,100.0,Fertilizantes,Sementes,9.0,7.0,2.0,3.0
64917,716.410.097-72,train,3,1.0,233.33333333333334,Sementes,Sementes,9.0,7.0,2.0,3.0
82716,716.410.097-72,test,4,0.0,225.0,Máquinas,Sementes,5.0,7.0,,3.0
84805,716.410.097-72,test,5,1.0,185.0,,Sementes,,7.0,,3.0
19819,716.436.652-78,train,0,0.0,101.99133428646456,Máquinas,Defensivos,9.0,0,9.0,2.0
27601,716.436.652-78,train,1,0.0,89.0,Defensivos,Defensivos,0.0,8.0,5.0,9.0
32076,716.436.652-78,train,2,0.0,69.5,Fertilizantes,Defensivos,7.0,8.0,5.0,9.0
32143,716.436.652-78,train,3,0.0,46.666666666666664,Fertilizantes,Defensivos,6.0,8.0,4.0,5.0
41375,716.436.652-78,train,4,0.0,61.0,Fertilizantes,Defensivos,6.0,8.0,3.0,5.0
46837,716.436.652-78,train,5,1.0,61.2,Sementes,Defensivos,0.0,8.0,2.0,5.0
62922,716.436.652-78,train,6,0.0,81.66666666666667,Sementes,Fertilizantes,1.0,6.0,2.0,5.0
63261,716.436.652-78,train,7,1.0,70.57142857142857,Máquinas,Fertilizantes,8.0,6.0,2.0,5.0
79516,716.436.652-78,val,8,1.0,84.75,,Fertilizantes,,6.0,2.0,2.0
29870,716.455.326-23,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,8.0,0,5.0,2.0
30888,716.455.326-23,train,1,1.0,12.0,Sementes,Fertilizantes,4.0,6.0,3.0,5.0
44520,716.455.326-23,train,2,1.0,83.0,Fertilizantes,Fertilizantes,8.0,6.0,2.0,5.0
71555,716.455.326-23,train,3,1.0,158.33333333333334,Fertilizantes,Fertilizantes,1.0,6.0,2.0,5.0
94958,716.455.326-23,test,4,,183.75,,Fertilizantes,,8.0,,2.0
11084,716.483.533-04,train,0,0.0,101.99133428646456,Defensivos,Defensivos,7.0,0,6.0,2.0
12884,716.483.533-04,train,1,0.0,19.0,Sementes,Sementes,5.0,2.0,5.0,6.0
12886,716.483.533-04,train,2,0.0,9.5,Máquinas,Sementes,1.0,2.0,5.0,6.0
19708,716.483.533-04,train,3,0.0,32.0,Sementes,Sementes,1.0,2.0,5.0,5.0
26850,716.483.533-04,train,4,0.0,44.5,Sementes,Sementes,0.0,2.0,5.0,5.0
27322,716.483.533-04,train,5,0.0,36.8,Sementes,Sementes,5.0,1.0,5.0,5.0
33390,716.483.533-04,train,6,0.0,41.833333333333336,Sementes,Sementes,5.0,1.0,5.0,5.0
33791,716.483.533-04,train,7,0.0,36.42857142857143,Sementes,Sementes,7.0,1.0,5.0,5.0
34982,716.483.533-04,train,8,0.0,33.625,Sementes,Sementes,7.0,5.0,4.0,5.0
36078,716.483.533-04,train,9,0.0,31.22222222222222,Sementes,Sementes,5.0,5.0,3.0,5.0
44350,716.483.533-04,train,10,0.0,37.5,Máquinas,Sementes,6.0,5.0,7.0,5.0
52442,716.483.533-04,train,11,0.0,42.36363636363637,Fertilizantes,Sementes,2.0,5.0,2.0,5.0
60898,716.483.533-04,train,12,1.0,47.0,Sementes,Sementes,1.0,5.0,2.0,5.0
80965,716.483.533-04,val,13,0.0,60.84615384615385,Sementes,Sementes,9.0,5.0,6.0,5.0
82573,716.483.533-04,test,14,0.0,57.785714285714285,Sementes,Sementes,5.0,5.0,,5.0
85707,716.483.533-04,test,15,0.0,56.333333333333336,Fertilizantes,Sementes,9.0,5.0,,5.0
88477,716.483.533-04,test,16,0.0,54.75,Fertilizantes,Sementes,5.0,5.0,,5.0
88565,716.483.533-04,test,17,,51.588235294117645,,Sementes,,5.0,,5.0
73296,716.527.006-09,train,0,1.0,101.99133428646456,Máquinas,Defensivos,9.0,0,9.0,2.0
88096,716.527.006-09,test,1,,166.0,,Máquinas,,7.0,,9.0
3607,716.537.275-00,train,0,0.0,101.99133428646456,Máquinas,Defensivos,7.0,0,9.0,2.0
6397,716.537.275-00,train,1,0.0,28.0,Máquinas,Fertilizantes,4.0,3.0,8.0,9.0
7460,716.537.275-00,train,2,0.0,19.5,Máquinas,Fertilizantes,7.0,3.0,7.0,9.0
12502,716.537.275-00,train,3,0.0,31.333333333333332,Sementes,Máquinas,3.0,3.0,7.0,9.0
22917,716.537.275-00,train,4,0.0,52.75,Máquinas,Máquinas,4.0,7.0,9.0,7.0
27111,716.537.275-00,train,5,0.0,52.0,Defensivos,Máquinas,9.0,7.0,9.0,7.0
28029,716.537.275-00,train,6,0.0,45.166666666666664,Defensivos,Máquinas,1.0,7.0,9.0,9.0
28831,716.537.275-00,train,7,0.0,39.857142857142854,Máquinas,Máquinas,9.0,7.0,9.0,9.0
28937,716.537.275-00,train,8,0.0,35.0,Máquinas,Máquinas,7.0,7.0,9.0,9.0
30128,716.537.275-00,train,9,0.0,32.55555555555556,Máquinas,Máquinas,9.0,7.0,9.0,9.0
30761,716.537.275-00,train,10,0.0,30.0,Máquinas,Máquinas,2.0,7.0,8.0,9.0
37238,716.537.275-00,train,11,0.0,33.90909090909091,Máquinas,Máquinas,5.0,7.0,8.0,9.0
39568,716.537.275-00,train,12,0.0,33.25,Máquinas,Máquinas,4.0,7.0,9.0,9.0
45217,716.537.275-00,train,13,0.0,35.69230769230769,Máquinas,Máquinas,0.0,7.0,8.0,9.0
46689,716.537.275-00,train,14,0.0,34.285714285714285,Defensivos,Máquinas,6.0,7.0,8.0,9.0
53586,716.537.275-00,train,15,0.0,37.2,Máquinas,Máquinas,4.0,7.0,9.0,9.0
53811,716.537.275-00,train,16,0.0,35.0625,Máquinas,Máquinas,8.0,7.0,8.0,9.0
54397,716.537.275-00,train,17,0.0,33.411764705882355,Defensivos,Máquinas,6.0,4.0,5.0,9.0
61829,716.537.275-00,train,18,0.0,36.333333333333336,Máquinas,Máquinas,1.0,4.0,7.0,9.0
62843,716.537.275-00,train,19,1.0,35.0,Máquinas,Máquinas,2.0,4.0,7.0,9.0
73595,716.537.275-00,train,20,0.0,39.4,Máquinas,Máquinas,3.0,4.0,9.0,9.0
74834,716.537.275-00,val,21,0.0,38.19047619047619,Defensivos,Máquinas,3.0,4.0,9.0,9.0
76984,716.537.275-00,val,22,0.0,37.54545454545455,Máquinas,Máquinas,0.0,4.0,9.0,9.0
78154,716.537.275-00,val,23,0.0,36.47826086956522,Máquinas,Máquinas,2.0,4.0,9.0,9.0
80867,716.537.275-00,val,24,0.0,36.208333333333336,Máquinas,Máquinas,9.0,4.0,9.0,9.0
85380,716.537.275-00,test,25,0.0,36.8,Máquinas,Máquinas,2.0,4.0,,9.0
89749,716.537.275-00,test,26,0.0,37.26923076923077,Fertilizantes,Máquinas,8.0,4.0,,9.0
90529,716.537.275-00,test,27,0.0,36.22222222222222,Fertilizantes,Máquinas,9.0,4.0,,9.0
93601,716.537.275-00,test,28,,36.107142857142854,,Máquinas,,4.0,,9.0
71841,716.566.495-51,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
259,716.571.400-67,train,0,0.0,101.99133428646456,Defensivos,Defensivos,9.0,0,5.0,2.0
9142,716.571.400-67,train,1,0.0,85.0,Defensivos,Defensivos,3.0,6.0,3.0,5.0
12038,716.571.400-67,train,2,0.0,58.5,Defensivos,Defensivos,3.0,6.0,2.0,5.0
20112,716.571.400-67,train,3,0.0,69.0,Fertilizantes,Defensivos,8.0,6.0,4.0,5.0
30649,716.571.400-67,train,4,1.0,81.75,Máquinas,Defensivos,5.0,3.0,2.0,5.0
46960,716.571.400-67,train,5,0.0,102.2,Defensivos,Defensivos,4.0,3.0,4.0,2.0
53257,716.571.400-67,train,6,0.0,97.16666666666667,Defensivos,Defensivos,6.0,3.0,3.0,2.0
54894,716.571.400-67,train,7,1.0,85.85714285714286,Defensivos,Defensivos,7.0,3.0,2.0,2.0
77801,716.571.400-67,val,8,1.0,107.875,Defensivos,Defensivos,8.0,3.0,2.0,2.0
96099,716.571.400-67,test,9,,118.22222222222223,,Defensivos,,3.0,,2.0
21103,716.596.781-88,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,4.0,0,3.0,2.0
22717,716.596.781-88,train,1,1.0,18.0,Fertilizantes,Fertilizantes,5.0,0.0,2.0,3.0
53219,716.596.781-88,train,2,1.0,181.5,Fertilizantes,Fertilizantes,0.0,0.0,2.0,3.0
83408,716.596.781-88,test,3,1.0,235.66666666666666,,Fertilizantes,,0.0,,2.0
18707,716.633.251-46,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
681,716.806.519-00,train,0,0.0,101.99133428646456,Defensivos,Defensivos,8.0,0,4.0,2.0
12635,716.806.519-00,train,1,1.0,121.0,Defensivos,Sementes,4.0,2.0,2.0,4.0
59820,716.806.519-00,train,2,0.0,328.0,Fertilizantes,Sementes,7.0,2.0,5.0,4.0
65447,716.806.519-00,train,3,0.0,240.33333333333334,Sementes,Defensivos,9.0,2.0,4.0,4.0
67321,716.806.519-00,train,4,1.0,185.5,Defensivos,Defensivos,2.0,2.0,2.0,4.0
90636,716.806.519-00,test,5,,200.8,,Defensivos,,2.0,,4.0
10739,716.822.876-53,train,0,0.0,101.99133428646456,Sementes,Defensivos,6.0,0,3.0,2.0
20290,716.822.876-53,train,1,1.0,108.0,Sementes,Sementes,8.0,5.0,2.0,3.0
62203,716.822.876-53,train,2,0.0,292.5,Defensivos,Sementes,8.0,5.0,4.0,3.0
63631,716.822.876-53,train,3,0.0,200.0,Sementes,Sementes,4.0,5.0,3.0,3.0
65915,716.822.876-53,train,4,1.0,156.75,Máquinas,Sementes,7.0,8.0,2.0,3.0
96061,716.822.876-53,test,5,0.0,192.4,Defensivos,Sementes,8.0,8.0,,3.0
97396,716.822.876-53,test,6,,162.33333333333334,,Sementes,,8.0,,3.0
23383,716.833.100-04,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
13684,716.862.193-93,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
1462,716.977.731-25,train,0,0.0,101.99133428646456,Defensivos,Defensivos,9.0,0,4.0,2.0
1609,716.977.731-25,train,1,1.0,2.0,Sementes,Fertilizantes,4.0,5.0,2.0,4.0
37181,716.977.731-25,train,2,1.0,196.0,Sementes,Fertilizantes,8.0,5.0,4.0,4.0
48395,716.977.731-25,train,3,0.0,173.0,Máquinas,Fertilizantes,8.0,5.0,8.0,4.0
55151,716.977.731-25,train,4,1.0,149.0,,Sementes,,5.0,2.0,4.0
21612,717.067.491-20,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,2.0,0,2.0,2.0
95345,717.067.491-20,test,1,,833.0,,Fertilizantes,,3.0,,2.0
33638,717.109.508-89,train,0,0.0,101.99133428646456,Defensivos,Defensivos,8.0,0,4.0,2.0
34356,717.109.508-89,train,1,1.0,7.0,,Defensivos,,1.0,2.0,4.0
28924,717.147.072-53,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
241,717.237.444-41,train,0,0.0,101.99133428646456,Sementes,Defensivos,3.0,0,3.0,2.0
2163,717.237.444-41,train,1,0.0,14.0,Defensivos,Fertilizantes,3.0,6.0,2.0,3.0
4597,717.237.444-41,train,2,1.0,18.5,Defensivos,Fertilizantes,1.0,6.0,2.0,3.0
23448,717.237.444-41,train,3,0.0,82.0,Fertilizantes,Fertilizantes,6.0,3.0,4.0,2.0
24124,717.237.444-41,train,4,1.0,63.5,Sementes,Defensivos,5.0,3.0,3.0,2.0
38125,717.237.444-41,train,5,0.0,82.2,Máquinas,Defensivos,4.0,3.0,6.0,2.0
41126,717.237.444-41,train,6,1.0,74.16666666666667,Defensivos,Defensivos,8.0,3.0,2.0,2.0
59668,717.237.444-41,train,7,1.0,93.85714285714286,Sementes,Defensivos,3.0,3.0,4.0,2.0
71508,717.237.444-41,train,8,0.0,99.0,Defensivos,Defensivos,6.0,3.0,5.0,2.0
72747,717.237.444-41,train,9,1.0,89.55555555555556,Defensivos,Defensivos,8.0,3.0,4.0,2.0
83997,717.237.444-41,test,10,1.0,93.3,,Defensivos,,3.0,,2.0
2155,717.281.860-13,train,0,0.0,101.99133428646456,Máquinas,Defensivos,9.0,0,8.0,2.0
9998,717.281.860-13,train,1,1.0,81.0,Máquinas,Defensivos,9.0,6.0,2.0,8.0
