evento_id,entidade_id,data_evento,categoria,marca,fabricante,produto,quantidade,valor,desconto,pagamento,canal,uf,sexo,data_nascimento
82438,045.528.336-26,2026-01-28,Fertilizantes,CampoForte,Empresa A,P0105,3,3507.96,114.36,Boleto,Online,RS,F,1965-01-20
82439,280.432.133-99,2026-01-28,Sementes,AgroMax,Empresa C,P0050,3,4862.25,285.51,Cartão,Loja,GO,M,1953-02-23
82440,152.066.876-77,2026-01-28,Máquinas,AgriPlus,Empresa C,P0144,10,172656.7,10478.7,PIX,Loja,RS,M,1983-12-11
82441,495.544.490-38,2026-01-28,Máquinas,AgriPlus,Empresa A,P0178,10,118073.42,9979.68,Boleto,Online,RS,M,1979-10-31
82442,855.904.130-36,2026-01-28,Defensivos,CampoForte,Empresa C,P0082,1,880.35,60.45,PIX,Loja,MG,F,1952-07-31
82443,848.093.699-19,2026-01-28,Fertilizantes,CampoForte,Empresa C,P0110,7,6640.41,228.76,Boleto,Loja,BA,F,1977-02-05
82444,208.923.792-94,2026-01-28,Sementes,AgriPlus,Empresa C,P0034,5,6608.74,380.36,Cartão,Online,PR,F,1988-11-25
82445,815.974.086-70,2026-01-28,Sementes,AgriPlus,Empresa C,P0001,9,3556.74,315.06,Boleto,Representante,RS,F,1980-02-13
82446,087.633.566-00,2026-01-29,Defensivos,VerdeTech,Empresa C,P0068,10,8331.77,997.33,Boleto,Representante,BA,M,1956-04-14
82447,955.169.912-26,2026-01-29,Defensivos,CampoForte,Empresa B,P0064,2,2269.99,265.35,Boleto,Representante,MG,M,1982-03-24
82448,267.280.059-60,2026-01-29,Defensivos,AgroMax,Empresa C,P0096,8,3484.34,141.26,PIX,Online,RS,F,1964-08-06
82449,511.527.441-86,2026-01-29,Máquinas,AgriPlus,Empresa B,P0170,1,12377.71,1563.95,PIX,Online,RS,F,1971-09-29
82450,199.329.949-10,2026-01-29,Fertilizantes,VerdeTech,Empresa A,P0115,3,3394.49,69.37,Cartão,Online,PR,M,1995-10-09
82451,047.176.349-77,2026-01-29,Sementes,CampoForte,Empresa C,P0028,3,1888.14,193.02,Cartão,Loja,GO,M,1960-07-03
82452,135.485.538-85,2026-01-29,Fertilizantes,AgriPlus,Empresa A,P0135,9,13290.17,974.2,PIX,Loja,GO,F,1990-01-17
82453,904.187.506-96,2026-01-29,Máquinas,AgriPlus,Empresa C,P0163,5,96054.47,8999.78,Boleto,Representante,PR,M,1966-05-20
82454,056.024.023-65,2026-01-29,Defensivos,AgriPlus,Empresa C,P0093,5,7416.84,557.11,Boleto,Loja,MG,M,1951-06-01
82455,415.035.816-83,2026-01-29,Máquinas,CampoForte,Empresa B,P0174,7,44992.56,3283.22,PIX,Loja,BA,F,1948-05-10
82456,589.945.617-57,2026-01-29,Máquinas,AgriPlus,Empresa A,P0160,9,54794.72,2680.63,Boleto,Representante,PR,F,2004-07-11
82457,978.075.816-03,2026-01-29,Máquinas,AgroMax,Empresa B,P0175,8,20582.59,533.89,Cartão,Loja,PR,F,1981-05-19
82458,215.400.192-09,2026-01-29,Defensivos,AgriPlus,Empresa B,P0100,10,3411.85,318.85,Boleto,Representante,BA,M,1962-04-30
82459,279.808.097-50,2026-01-29,Defensivos,VerdeTech,Empresa B,P0063,4,1270.12,151.08,Cartão,Loja,MG,F,1966-01-16
82460,784.291.889-91,2026-01-29,Fertilizantes,AgroMax,Empresa A,P0136,8,4339.97,247.79,Cartão,Representante,GO,F,2003-07-24
82461,710.231.918-57,2026-01-29,Fertilizantes,VerdeTech,Empresa C,P0135,2,1395.33,64.81,Boleto,Representante,PR,F,1946-09-01
82462,530.673.905-98,2026-01-29,Máquinas,CampoForte,Empresa B,P0163,6,191482.81,14562.59,Cartão,Online,PR,F,2006-09-10
82463,293.616.023-57,2026-01-29,Fertilizantes,VerdeTech,Empresa C,P0129,7,5049.92,105.79,PIX,Representante,GO,M,1998-06-30
82464,595.765.620-82,2026-01-29,Fertilizantes,CampoForte,Empresa A,P0116,7,3574.59,175.73,Boleto,Representante,RS,M,1978-09-28
82465,766.677.459-18,2026-01-29,Fertilizantes,CampoForte,Empresa C,P0130,2,2265.64,275.96,Cartão,Online,BA,F,1981-12-03
82466,332.157.531-03,2026-01-29,Máquinas,VerdeTech,Empresa B,P0164,5,35845.64,2032.86,Cartão,Online,PR,M,2004-07-09
82467,700.798.484-35,2026-01-29,Máquinas,AgroMax,Empresa C,P0152,10,66857.39,2359.31,Cartão,Online,PR,M,1951-06-20
82468,211.138.127-61,2026-01-29,Máquinas,CampoForte,Empresa C,P0147,8,104895.26,9243.46,PIX,Loja,GO,F,1977-03-16
82469,882.315.720-07,2026-01-29,Máquinas,AgriPlus,Empresa A,P0168,7,23938.1,1934.46,Cartão,Loja,PR,F,1947-02-06
82470,870.676.462-27,2026-01-29,Sementes,VerdeTech,Empresa A,P0028,10,5843.12,414.98,Cartão,Representante,PR,F,1976-06-18
82471,415.687.149-55,2026-01-29,Defensivos,AgriPlus,Empresa B,P0093,3,5103.31,198.44,PIX,Representante,BA,M,1976-10-22
82472,320.210.208-78,2026-01-29,Fertilizantes,VerdeTech,Empresa C,P0123,4,5113.38,401.98,Cartão,Representante,PR,M,2007-03-01
82473,565.347.747-80,2026-01-29,Defensivos,AgriPlus,Empresa C,P0073,1,1535.53,64.36,Boleto,Representante,BA,F,1995-08-29
82474,643.605.857-56,2026-01-29,Sementes,AgroMax,Empresa A,P0049,3,4824.18,362.4,Boleto,Loja,RS,F,1989-05-10
82475,443.717.288-47,2026-01-29,Sementes,AgroMax,Empresa B,P0002,10,10027.23,318.27,PIX,Representante,PR,F,1947-04-16
82476,429.162.976-18,2026-01-29,Máquinas,AgriPlus,Empresa B,P0174,2,12414.59,1917.53,Cartão,Loja,PR,F,2004-10-14
82477,929.799.093-27,2026-01-29,Máquinas,CampoForte,Empresa C,P0161,10,47539.59,5066.61,Boleto,Loja,GO,F,1950-10-04
82478,502.383.898-63,2026-01-29,Fertilizantes,AgriPlus,Empresa B,P0111,2,1707.34,108.0,PIX,Representante,PR,M,1961-07-27
82479,306.561.641-66,2026-01-29,Defensivos,AgriPlus,Empresa C,P0071,8,18799.91,1924.33,Boleto,Loja,PR,F,1964-05-01
82480,475.463.678-32,2026-01-29,Fertilizantes,CampoForte,Empresa B,P0139,3,3420.83,291.31,PIX,Loja,GO,F,2005-10-25
82481,588.345.093-82,2026-01-29,Fertilizantes,CampoForte,Empresa B,P0132,3,1611.77,155.74,Cartão,Representante,MG,F,1993-12-05
82482,584.836.221-14,2026-01-29,Sementes,AgroMax,Empresa B,P0013,9,11222.02,1620.17,PIX,Representante,PR,M,1972-11-22
82483,950.511.590-36,2026-01-29,Sementes,AgriPlus,Empresa C,P0029,2,2399.1,184.46,Boleto,Representante,PR,F,1964-09-19
82484,118.679.225-68,2026-01-29,Sementes,CampoForte,Empresa B,P0037,4,9117.0,532.36,PIX,Online,PR,F,1978-09-14
82485,685.263.018-88,2026-01-29,Sementes,CampoForte,Empresa B,P0009,7,4860.64,309.7,Cartão,Online,PR,M,1970-02-25
82486,033.261.302-01,2026-01-29,Máquinas,AgriPlus,Empresa C,P0141,10,66957.49,6883.71,Boleto,Representante,PR,F,1985-08-01
82487,988.243.421-59,2026-01-29,Fertilizantes,AgriPlus,Empresa B,P0104,9,6786.96,238.71,Cartão,Online,MT,M,1963-11-08
82488,344.454.352-28,2026-01-29,Máquinas,AgroMax,Empresa A,P0169,6,106207.61,4390.81,PIX,Representante,GO,M,2005-05-07
82489,965.165.990-41,2026-01-29,Defensivos,CampoForte,Empresa A,P0062,7,8693.88,785.03,Boleto,Loja,GO,M,1976-11-26
82490,495.805.035-32,2026-01-29,Sementes,VerdeTech,Empresa B,P0006,7,9321.5,811.98,Boleto,Representante,PR,M,1998-04-26
82491,860.774.662-63,2026-01-29,Sementes,AgroMax,Empresa C,P0032,10,6303.23,694.27,PIX,Loja,GO,F,1954-07-26
82492,089.397.514-18,2026-01-29,Fertilizantes,AgroMax,Empresa C,P0108,10,6367.47,58.63,Cartão,Representante,PR,F,1955-10-22
82493,281.676.597-04,2026-01-29,Máquinas,CampoForte,Empresa A,P0143,7,55310.23,4743.26,Boleto,Loja,PR,M,1963-01-19
82494,791.717.841-28,2026-01-29,Defensivos,VerdeTech,Empresa B,P0066,10,12642.5,1020.6,PIX,Online,RS,F,1959-01-05
82495,236.522.251-04,2026-01-29,Sementes,VerdeTech,Empresa A,P0004,9,8038.68,158.07,PIX,Loja,RS,F,1973-05-08
82496,378.619.679-64,2026-01-29,Sementes,CampoForte,Empresa B,P0041,9,4042.83,257.01,Cartão,Online,BA,F,1994-06-11
82497,063.580.822-64,2026-01-29,Fertilizantes,AgriPlus,Empresa B,P0129,6,6771.78,394.02,Cartão,Loja,BA,M,1974-08-24
82498,853.674.380-83,2026-01-29,Sementes,CampoForte,Empresa A,P0048,4,4727.82,451.66,PIX,Online,GO,F,1982-07-11
82499,257.689.637-58,2026-01-29,Fertilizantes,CampoForte,Empresa B,P0102,10,7191.28,36.72,PIX,Representante,PR,F,1961-05-09
82500,208.752.680-05,2026-01-29,Defensivos,VerdeTech,Empresa A,P0095,2,2481.47,125.13,Boleto,Loja,PR,F,1987-01-05
82501,502.503.410-85,2026-01-29,Sementes,VerdeTech,Empresa B,P0003,4,3074.73,223.39,Cartão,Representante,RS,F,1954-11-17
82502,330.769.236-41,2026-01-29,Fertilizantes,AgriPlus,Empresa A,P0129,2,2093.2,163.36,Boleto,Representante,PR,M,1967-09-12
82503,891.803.227-78,2026-01-29,Fertilizantes,VerdeTech,Empresa C,P0137,8,18252.7,2980.82,Boleto,Representante,MT,F,1954-01-27
82504,868.584.338-30,2026-01-29,Fertilizantes,CampoForte,Empresa B,P0132,2,2295.08,130.18,Boleto,Loja,PR,M,2006-07-23
82505,615.553.686-46,2026-01-29,Máquinas,CampoForte,Empresa A,P0169,2,18270.61,1473.63,PIX,Loja,MT,M,2000-08-25
82506,716.203.117-04,2026-01-29,Defensivos,VerdeTech,Empresa C,P0062,4,2613.39,118.33,PIX,Loja,BA,M,1977-09-06
82507,973.254.389-23,2026-01-29,Defensivos,CampoForte,Empresa C,P0074,9,10157.42,261.79,Boleto,Online,GO,F,1970-03-24
82508,386.655.544-08,2026-01-29,Sementes,CampoForte,Empresa B,P0055,5,3029.63,103.42,PIX,Loja,RS,F,1969-09-02
82509,553.265.899-40,2026-01-29,Máquinas,VerdeTech,Empresa C,P0177,1,4985.94,244.6,PIX,Online,PR,M,1953-10-24
82510,320.839.816-69,2026-01-29,Máquinas,AgroMax,Empresa A,P0172,6,41696.01,4663.05,Cartão,Representante,BA,F,1982-08-05
82511,432.498.885-40,2026-01-29,Defensivos,AgriPlus,Empresa B,P0077,8,7864.24,800.72,Cartão,Representante,MT,M,1990-12-26
82512,676.856.074-33,2026-01-29,Defensivos,AgroMax,Empresa C,P0094,5,4857.8,288.55,Cartão,Loja,MT,M,1968-07-29
82513,908.735.307-30,2026-01-29,Sementes,CampoForte,Empresa B,P0034,5,8029.21,1334.99,PIX,Loja,GO,M,1948-06-26
82514,483.029.779-42,2026-01-29,Máquinas,AgroMax,Empresa C,P0148,2,8729.0,547.3,PIX,Online,PR,F,1961-09-30
82515,410.614.565-01,2026-01-29,Defensivos,AgroMax,Empresa C,P0083,7,10374.39,664.96,Boleto,Loja,MG,M,1951-01-13
82516,038.131.712-99,2026-01-29,Defensivos,CampoForte,Empresa B,P0074,3,2087.33,209.83,Boleto,Loja,RS,M,1960-06-30
82517,620.585.450-36,2026-01-29,Fertilizantes,AgriPlus,Empresa C,P0107,3,2314.61,149.02,PIX,Online,BA,F,1962-03-04
82518,148.936.034-42,2026-01-29,Defensivos,AgroMax,Empresa C,P0078,5,5924.52,97.03,Cartão,Loja,PR,M,1999-06-28
82519,620.585.450-36,2026-01-29,Fertilizantes,CampoForte,Empresa C,P0119,1,1028.76,71.02,Boleto,Online,BA,F,1962-03-04
82520,148.936.034-42,2026-01-29,Máquinas,AgroMax,Empresa B,P0168,1,6030.84,355.13,Boleto,Representante,PR,M,1999-06-28
82521,363.371.240-22,2026-01-29,Máquinas,CampoForte,Empresa B,P0167,1,2674.99,75.05,PIX,Online,RS,M,1982-10-24
82522,094.260.024-05,2026-01-29,Fertilizantes,CampoForte,Empresa A,P0122,6,4026.05,251.29,Cartão,Loja,PR,M,1969-04-22
82523,261.264.972-79,2026-01-29,Máquinas,AgriPlus,Empresa B,P0165,5,92924.31,7212.99,PIX,Loja,MG,M,2005-07-11
82524,550.731.221-43,2026-01-29,Máquinas,AgriPlus,Empresa C,P0175,7,66262.23,8899.43,Cartão,Loja,MT,M,1996-03-24
82525,057.050.748-08,2026-01-29,Máquinas,AgroMax,Empresa B,P0145,4,32836.17,3859.83,Cartão,Loja,PR,M,1987-05-07
82526,257.056.107-00,2026-01-29,Máquinas,AgriPlus,Empresa A,P0171,1,4710.67,254.26,Cartão,Representante,BA,M,2004-10-18
82527,300.101.596-90,2026-01-29,Fertilizantes,AgriPlus,Empresa C,P0128,10,15925.19,626.41,Cartão,Loja,MT,M,1980-06-27
82528,556.702.450-91,2026-01-30,Defensivos,VerdeTech,Empresa A,P0095,2,2962.62,46.6,PIX,Representante,PR,M,1988-11-11
82529,365.847.234-02,2026-01-30,Sementes,VerdeTech,Empresa C,P0010,1,321.95,20.25,Cartão,Loja,PR,M,1985-09-02
82530,103.452.720-72,2026-01-30,Defensivos,AgriPlus,Empresa B,P0075,10,8040.34,468.76,Cartão,Loja,PR,M,1986-01-18
82531,068.988.027-80,2026-01-30,Fertilizantes,VerdeTech,Empresa A,P0123,7,18502.41,452.75,Cartão,Representante,PR,F,1999-03-11
82532,159.066.273-32,2026-01-30,Defensivos,AgriPlus,Empresa B,P0074,4,3853.65,448.55,Cartão,Online,PR,M,1967-07-05
82533,434.754.766-81,2026-01-30,Defensivos,VerdeTech,Empresa B,P0091,7,3875.55,529.69,Boleto,Representante,RS,M,1976-03-12
82534,588.739.508-76,2026-01-30,Defensivos,CampoForte,Empresa A,P0086,3,1004.33,64.48,PIX,Online,BA,F,1946-09-13
82535,346.562.678-80,2026-01-30,Sementes,VerdeTech,Empresa B,P0007,8,5077.44,547.04,Cartão,Loja,RS,F,1993-12-01
82536,084.018.973-78,2026-01-30,Defensivos,AgroMax,Empresa C,P0073,8,3166.0,207.04,Boleto,Representante,PR,M,2005-04-10
82537,920.916.738-46,2026-01-30,Máquinas,AgriPlus,Empresa A,P0166,6,28554.61,839.03,PIX,Representante,PR,F,1996-03-30
82538,091.260.642-86,2026-01-30,Máquinas,VerdeTech,Empresa B,P0171,6,91829.8,4549.1,PIX,Online,GO,M,1990-08-06
82539,240.541.589-51,2026-01-30,Máquinas,VerdeTech,Empresa C,P0142,4,17722.45,623.39,Boleto,Representante,PR,F,1972-07-16
82540,501.207.902-70,2026-01-30,Sementes,AgroMax,Empresa C,P0041,5,2443.16,103.04,PIX,Representante,PR,F,1951-03-05
82541,014.310.262-12,2026-01-30,Fertilizantes,CampoForte,Empresa B,P0132,7,4579.12,726.46,Cartão,Loja,BA,M,1964-05-04
82542,630.570.035-40,2026-01-30,Defensivos,CampoForte,Empresa B,P0086,2,3371.03,458.11,Cartão,Online,BA,M,1975-12-26
82543,895.238.700-76,2026-01-30,Fertilizantes,AgroMax,Empresa A,P0104,5,7220.91,179.29,Cartão,Online,BA,F,1956-11-14
82544,955.169.912-26,2026-01-30,Máquinas,AgriPlus,Empresa C,P0153,5,24496.82,1461.68,Cartão,Online,MG,M,1982-03-24
82545,148.457.050-28,2026-01-30,Defensivos,CampoForte,Empresa B,P0073,2,1351.89,53.91,PIX,Online,RS,M,1991-03-14
82546,383.956.170-11,2026-01-30,Defensivos,CampoForte,Empresa B,P0073,7,4293.76,187.29,Cartão,Representante,MG,F,1969-06-13
82547,236.611.727-27,2026-01-30,Defensivos,AgriPlus,Empresa C,P0076,8,13646.38,698.98,PIX,Online,PR,M,1990-06-08
82548,830.977.571-71,2026-01-30,Fertilizantes,AgriPlus,Empresa B,P0126,8,9849.79,384.45,Cartão,Loja,RS,F,1961-02-04
82549,276.508.125-53,2026-01-30,Defensivos,AgriPlus,Empresa A,P0084,9,9632.23,658.64,Boleto,Online,PR,M,1998-06-19
82550,365.151.831-00,2026-01-30,Defensivos,AgroMax,Empresa C,P0082,7,8035.36,540.9,Cartão,Representante,PR,M,1966-12-06
82551,973.254.389-23,2026-01-30,Defensivos,AgriPlus,Empresa B,P0088,1,1286.69,140.29,Boleto,Loja,GO,F,1970-03-24
82552,545.207.291-81,2026-01-30,Máquinas,AgroMax,Empresa B,P0172,9,80569.39,7555.55,Cartão,Representante,MT,M,1959-12-30
82553,922.872.683-08,2026-01-30,Máquinas,VerdeTech,Empresa A,P0156,10,50310.52,5112.88,Boleto,Online,PR,M,1948-04-25
82554,176.218.816-31,2026-01-30,Fertilizantes,CampoForte,Empresa A,P0110,10,11779.24,1759.76,Cartão,Representante,MG,M,1953-11-24
82555,926.572.338-64,2026-01-30,Máquinas,AgriPlus,Empresa B,P0176,5,51698.43,1537.57,Boleto,Loja,PR,F,1988-08-11
82556,659.685.724-77,2026-01-30,Sementes,CampoForte,Empresa B,P0051,10,8315.86,114.84,Boleto,Representante,MT,M,1996-03-20
82557,085.871.694-16,2026-01-30,Máquinas,CampoForte,Empresa C,P0147,4,96599.16,5881.92,Cartão,Representante,RS,F,1955-12-07
82558,261.545.939-29,2026-01-30,Defensivos,AgroMax,Empresa C,P0081,9,7652.22,895.71,Cartão,Loja,PR,M,1973-02-08
82559,809.809.071-01,2026-01-30,Máquinas,AgriPlus,Empresa A,P0168,9,68330.69,916.21,PIX,Loja,PR,M,1973-12-15
82560,522.697.515-58,2026-01-30,Máquinas,VerdeTech,Empresa C,P0169,4,14170.67,298.77,Boleto,Representante,MG,M,1957-11-21
82561,272.379.067-39,2026-01-30,Máquinas,AgroMax,Empresa C,P0152,1,18019.97,2137.7,PIX,Loja,BA,F,1999-12-03
82562,582.590.266-00,2026-01-30,Sementes,AgriPlus,Empresa B,P0002,4,2607.31,228.65,PIX,Representante,GO,F,1969-06-22
82563,404.121.840-36,2026-01-30,Sementes,AgroMax,Empresa C,P0037,2,2111.04,112.84,PIX,Representante,MG,M,2002-12-20
82564,630.702.374-01,2026-01-30,Máquinas,VerdeTech,Empresa C,P0176,9,93526.82,13983.49,Boleto,Loja,MT,F,1960-12-06
82565,028.170.480-59,2026-01-30,Fertilizantes,CampoForte,Empresa A,P0134,5,2622.73,214.02,PIX,Loja,MG,F,1954-12-09
82566,927.344.401-64,2026-01-30,Defensivos,AgroMax,Empresa A,P0064,3,2227.91,298.69,Boleto,Representante,MT,M,1949-03-28
82567,152.429.262-10,2026-01-30,Fertilizantes,VerdeTech,Empresa B,P0138,5,5271.2,477.1,Boleto,Loja,BA,M,2004-06-13
82568,483.595.202-24,2026-01-30,Máquinas,CampoForte,Empresa B,P0171,1,8394.34,841.86,Boleto,Online,RS,M,1989-05-04
82569,323.760.367-80,2026-01-30,Sementes,CampoForte,Empresa B,P0003,6,3214.03,398.39,Boleto,Loja,PR,M,1980-05-12
82570,120.159.674-27,2026-01-30,Sementes,VerdeTech,Empresa C,P0004,10,11989.83,1489.97,PIX,Representante,PR,M,1953-07-29
82571,617.897.219-97,2026-01-30,Máquinas,VerdeTech,Empresa C,P0149,8,66015.39,3199.25,Boleto,Online,PR,F,1994-07-05
82572,719.089.436-53,2026-01-30,Sementes,AgriPlus,Empresa C,P0046,7,5033.17,82.64,Boleto,Online,RS,F,1977-04-26
82573,716.483.533-04,2026-01-30,Sementes,CampoForte,Empresa C,P0050,4,11693.5,390.26,Boleto,Online,PR,F,1984-01-14
82574,749.392.684-03,2026-01-30,Defensivos,CampoForte,Empresa C,P0081,10,8996.21,427.89,Cartão,Representante,MG,F,1985-09-18
82575,267.605.383-31,2026-01-30,Sementes,CampoForte,Empresa A,P0022,2,2041.58,76.14,Boleto,Loja,GO,F,2000-09-22
82576,762.996.734-94,2026-01-30,Sementes,AgriPlus,Empresa B,P0021,8,5135.79,531.09,PIX,Representante,BA,F,1996-06-27
82577,267.965.628-87,2026-01-30,Máquinas,VerdeTech,Empresa A,P0173,4,23364.41,2504.47,Boleto,Representante,MG,M,1949-01-30
82578,354.674.994-40,2026-01-30,Máquinas,CampoForte,Empresa C,P0149,7,64990.54,3040.5,Boleto,Online,GO,M,2002-06-29
82579,440.531.129-31,2026-01-30,Máquinas,VerdeTech,Empresa B,P0179,8,55225.66,2271.22,PIX,Online,MT,M,1988-04-12
82580,926.274.908-26,2026-01-30,Sementes,AgroMax,Empresa A,P0021,4,2094.06,171.9,Cartão,Loja,MG,F,1974-06-12
82581,619.086.319-10,2026-01-30,Sementes,AgroMax,Empresa B,P0035,9,12661.75,1332.98,Boleto,Loja,PR,M,1958-08-04
82582,555.249.620-51,2026-01-30,Fertilizantes,VerdeTech,Empresa A,P0111,5,4528.79,281.91,Cartão,Loja,MG,M,1993-02-22
82583,008.343.007-53,2026-01-30,Sementes,AgroMax,Empresa B,P0017,8,6090.21,371.39,PIX,Loja,PR,M,1988-10-26
82584,602.488.599-78,2026-01-30,Fertilizantes,AgriPlus,Empresa A,P0121,9,4110.99,173.64,Boleto,Representante,PR,M,1975-07-07
82585,831.776.616-00,2026-01-30,Fertilizantes,CampoForte,Empresa C,P0104,6,7293.61,359.09,PIX,Online,PR,M,1952-01-14
82586,561.528.420-00,2026-01-30,Defensivos,AgriPlus,Empresa B,P0079,8,4911.81,322.19,PIX,Loja,MT,M,1976-08-02
82587,869.453.959-44,2026-01-30,Fertilizantes,CampoForte,Empresa A,P0107,5,4615.91,314.54,Cartão,Online,RS,F,1949-08-12
82588,855.904.130-36,2026-01-30,Defensivos,CampoForte,Empresa C,P0075,7,7708.28,713.49,Boleto,Online,MG,F,1952-07-31
82589,898.649.399-39,2026-01-30,Máquinas,AgroMax,Empresa B,P0180,6,38186.99,1034.65,Boleto,Representante,MG,M,1986-11-22
82590,310.643.953-09,2026-01-30,Fertilizantes,VerdeTech,Empresa C,P0130,6,12843.59,779.83,Cartão,Online,PR,F,1954-06-14
82591,889.661.688-33,2026-01-30,Máquinas,AgroMax,Empresa A,P0179,1,4997.16,353.58,PIX,Representante,PR,M,2002-05-13
82592,902.719.908-64,2026-01-30,Sementes,CampoForte,Empresa A,P0035,1,1289.66,68.53,Boleto,Online,MT,F,1973-11-11
82593,925.462.743-76,2026-01-30,Defensivos,AgroMax,Empresa A,P0098,5,4449.85,290.35,Cartão,Online,MT,F,1960-06-09
82594,050.375.674-16,2026-01-30,Fertilizantes,AgriPlus,Empresa C,P0130,10,5767.72,400.38,Boleto,Online,MG,M,2000-01-02
82595,247.868.401-22,2026-01-30,Máquinas,AgroMax,Empresa C,P0162,6,83478.84,3826.98,Cartão,Loja,MT,M,1965-01-19
82596,261.264.972-79,2026-01-30,Sementes,CampoForte,Empresa A,P0045,5,1809.76,245.39,Boleto,Loja,MG,M,2005-07-11
82597,325.583.788-05,2026-01-30,Defensivos,AgroMax,Empresa A,P0095,2,1363.58,120.72,Boleto,Loja,MG,M,1953-02-24
82598,667.042.183-43,2026-01-30,Máquinas,AgroMax,Empresa C,P0159,4,15526.39,468.93,Cartão,Loja,MG,M,1996-05-15
82599,118.719.109-43,2026-01-30,Fertilizantes,CampoForte,Empresa B,P0131,4,9924.77,827.55,Boleto,Representante,PR,F,1960-05-26
82600,115.384.058-81,2026-01-30,Máquinas,AgroMax,Empresa C,P0151,9,55720.69,576.83,Boleto,Loja,MG,F,1993-06-30
82601,539.412.855-30,2026-01-30,Defensivos,VerdeTech,Empresa B,P0086,7,5051.68,174.17,Cartão,Online,PR,M,1988-11-06
82602,929.799.093-27,2026-01-30,Máquinas,AgriPlus,Empresa B,P0162,6,26421.58,2377.58,Cartão,Representante,GO,F,1950-10-04
82603,112.928.153-10,2026-01-30,Máquinas,CampoForte,Empresa C,P0152,7,43755.7,5126.63,Boleto,Representante,RS,F,1970-06-19
82604,858.427.823-08,2026-01-30,Sementes,AgriPlus,Empresa A,P0051,1,815.6,59.59,Boleto,Loja,BA,F,1984-06-14
82605,601.553.980-16,2026-01-30,Máquinas,CampoForte,Empresa C,P0180,6,66682.47,6976.29,Boleto,Loja,GO,M,1956-07-26
82606,471.328.727-02,2026-01-30,Sementes,AgroMax,Empresa B,P0047,9,2760.04,173.42,Boleto,Representante,PR,M,1966-01-31
82607,048.454.772-03,2026-01-30,Máquinas,AgroMax,Empresa A,P0151,2,16008.88,972.84,Cartão,Representante,BA,F,1956-08-20
82608,577.552.212-53,2026-01-30,Fertilizantes,AgriPlus,Empresa A,P0140,6,5929.95,352.17,Boleto,Representante,MG,M,1985-07-13
82609,239.991.070-22,2026-01-30,Fertilizantes,AgriPlus,Empresa B,P0139,8,4788.14,398.26,Boleto,Online,BA,M,2001-06-16
82610,656.490.386-35,2026-01-30,Máquinas,VerdeTech,Empresa B,P0154,8,35324.62,2782.02,Cartão,Loja,GO,M,1958-04-15
82611,966.938.301-37,2026-01-30,Máquinas,AgroMax,Empresa A,P0161,5,51502.02,3482.58,Cartão,Online,PR,M,1962-10-17
82612,486.345.760-00,2026-01-30,Defensivos,AgriPlus,Empresa C,P0096,8,5421.49,312.35,Boleto,Loja,PR,F,1958-10-07
82613,134.723.094-74,2026-01-30,Fertilizantes,CampoForte,Empresa C,P0124,4,2878.11,356.61,PIX,Online,PR,F,1947-04-06
82614,078.583.818-06,2026-01-30,Sementes,AgroMax,Empresa A,P0056,5,10194.45,504.1,Cartão,Representante,BA,M,1967-01-05
82615,124.568.285-77,2026-01-30,Máquinas,CampoForte,Empresa A,P0156,3,24991.87,2900.87,Boleto,Online,MT,F,1960-07-23
82616,988.288.213-70,2026-01-31,Defensivos,CampoForte,Empresa C,P0086,4,3117.33,234.15,PIX,Loja,GO,M,1967-06-18
82617,914.916.440-60,2026-01-31,Sementes,AgriPlus,Empresa C,P0038,2,1282.28,68.94,PIX,Representante,PR,M,1956-06-18
82618,093.546.277-57,2026-01-31,Fertilizantes,VerdeTech,Empresa C,P0115,8,9588.26,1089.98,PIX,Representante,MG,F,2003-10-09
82619,028.773.283-50,2026-01-31,Fertilizantes,AgroMax,Empresa C,P0128,8,4941.39,411.65,PIX,Online,PR,M,1988-08-27
82620,639.768.838-08,2026-01-31,Defensivos,AgroMax,Empresa A,P0094,10,8930.29,977.51,PIX,Online,GO,F,1965-04-23
82621,545.044.063-49,2026-01-31,Fertilizantes,CampoForte,Empresa A,P0104,3,9159.99,601.26,PIX,Representante,MT,F,1962-03-14
82622,595.612.415-60,2026-01-31,Máquinas,VerdeTech,Empresa C,P0159,9,91056.36,7202.49,PIX,Online,PR,F,1987-05-05
82623,389.111.936-40,2026-01-31,Defensivos,AgroMax,Empresa A,P0074,7,12400.22,1345.12,Boleto,Online,PR,M,1946-08-22
82624,659.685.724-77,2026-01-31,Sementes,CampoForte,Empresa A,P0020,6,7935.79,580.07,PIX,Loja,MT,M,1996-03-20
82625,042.917.493-41,2026-01-31,Máquinas,CampoForte,Empresa A,P0166,4,20024.93,1060.23,Cartão,Loja,PR,M,2006-02-07
82626,393.764.756-23,2026-01-31,Máquinas,VerdeTech,Empresa A,P0155,6,50335.36,7165.04,PIX,Loja,MG,M,1968-12-11
82627,505.256.675-12,2026-01-31,Sementes,AgroMax,Empresa B,P0014,4,4379.86,369.38,PIX,Representante,MG,M,1975-12-23
82628,555.492.410-72,2026-01-31,Máquinas,VerdeTech,Empresa A,P0154,8,62100.32,3840.72,Cartão,Loja,BA,M,1969-05-05
82629,713.787.672-25,2026-01-31,Máquinas,CampoForte,Empresa A,P0155,4,18393.23,351.13,Boleto,Online,RS,F,1950-07-10
